product_id,brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
9,Laird Superfood,Sweet & Creamy Protein Coffee 5.3oz,instant,,,150.3,15.2,20.0,,,own_site,https://lairdsuperfood.com/products/sweet-creamy-protein-coffee,2026-05-25,subscription
9,Laird Superfood,Sweet & Creamy Protein Coffee 5.3oz,instant,,20,150.3,19.99,0.0,0.9995,,amazon,https://www.amazon.com/dp/B0G311QZMK,2026-05-25,single
9,Laird Superfood,Sweet & Creamy Protein Coffee 5.3oz,instant,,20,150.3,18.99,5.0,0.9495,,amazon,https://www.amazon.com/dp/B0G311QZMK,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,453.6,24.0,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,453.6,19.2,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,226.8,14.0,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,226.8,11.2,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,1360.8,68.4,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,1360.8,54.72,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,907.2,53.2,0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,,907.2,42.56,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,38,453.6,29.0,0.0,0.7632,,amazon,https://www.amazon.com/dp/B01HDYROWC,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,38,453.6,27.55,5.0,0.725,,amazon,https://www.amazon.com/dp/B01HDYROWC,2026-05-25,subscription
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,7,226.8,19.0,0.0,2.7143,,amazon,https://www.amazon.com/dp/B01N2N0ZWV,2026-05-25,single
10,Laird Superfood,Sweet & Creamy Superfood Creamer®,creamer,,7,226.8,18.05,5.0,2.5786,,amazon,https://www.amazon.com/dp/B01N2N0ZWV,2026-05-25,subscription
